"","Station ID","Station_Name","Station_Region","Diesel_Quota","Tank_ID","Product_Name","04/10/2016_sales","04/10/2016_stock","05/10/2016_sales","05/10/2016_stock","06/10/2016_sales","06/10/2016_stock","07/10/2016_sales","07/10/2016_stock","08/10/2016_sales","08/10/2016_stock","09/10/2016_sales","09/10/2016_stock","10/10/2016_sales","10/10/2016_stock"
"1919",90035700,"M & O KIOSK","SOUTH2",27300,"90035700-4","BIODIESEL B7 (RETAIL)",2680,2000,1300,2000,1200,1200,1900,9200,6520,4520,15100,13100,11900,NA
"1920",90035700,"M & O KIOSK","SOUTH2",27300,"90035700-1","PRIMAX 97",600,700,1300,520,1000,1020,600,5300,10780,10080,8750,8230,7200,NA
"1921",90035700,"M & O KIOSK","SOUTH2",27300,"90035700-3","PRIMAX 95",2765,2770,2880,2740,3135,2940,2795,10300,20600,15100,19500,13700,11700,NA
"1922",90035744,"MUSTAFFA BIN YEOP ISHAK","NORTH2",251160,"90035744-3","PRIMAX 95",4816,4585,4122,5503,7234,6249,4428,12877,13030,19262,24771,25956,26180,NA
"1923",90035744,"MUSTAFFA BIN YEOP ISHAK","NORTH2",251160,"90035744-6","BIODIESEL B7 (RETAIL)",7621,9605,9840,9308,6333,4555,8093,15634,19262,16856,11660,18965,17614,NA
"1924",90035744,"MUSTAFFA BIN YEOP ISHAK","NORTH2",251160,"90035744-1","PRIMAX 95",4815,4585,4122,5502,7234,6249,4428,18217,18965,19558,22552,24270,24142,NA
"1925",90035744,"MUSTAFFA BIN YEOP ISHAK","NORTH2",251160,"90035744-2","PRIMAX 97",1472,1430,1632,1992,3115,1824,1816,16246,14867,13183,11660,21011,17463,NA
"1926",90035744,"MUSTAFFA BIN YEOP ISHAK","NORTH2",251160,"90035744-4","PRIMAX 95",4815,4584,4123,5502,7234,6249,4428,9862,16398,17160,24270,25257,25016,NA
"1927",90035744,"MUSTAFFA BIN YEOP ISHAK","NORTH2",251160,"90035744-5","BIODIESEL B7 (RETAIL)",7622,9605,9840,9309,6334,4554,8093,20724,17916,15940,14407,20144,17463,NA
"1928",90035747,"STESEN MINYAK AZDA","SOUTH1",147420,"90035747-5","PRIMAX 95",4867,3957,4012,4476,5406,4900,4527,23402,23402,23402,23402,23560,23534,NA
"1929",90035747,"STESEN MINYAK AZDA","SOUTH1",147420,"90035747-3","PRIMAX 95",4867,3956,4013,4475,5407,4900,4527,16981,13406,12551,11118,16846,13406,NA
"1930",90035747,"STESEN MINYAK AZDA","SOUTH1",147420,"90035747-1","PRIMAX 97",857,902,906,1316,908,1689,892,8546,7547,12270,11320,9944,9056,NA
"1931",90035747,"STESEN MINYAK AZDA","SOUTH1",147420,"90035747-2","BIODIESEL B7 (RETAIL)",7011,8518,5188,6941,7449,3020,5999,26560,19887,11253,16942,20832,13576,NA
"1932",90035747,"STESEN MINYAK AZDA","SOUTH1",147420,"90035747-4","PRIMAX 95",4867,3956,4013,4475,5406,4901,4526,10683,425,22248,27000,24713,12274,NA
"1933",90035764,"JOINTECH ENTERPRISE","EAST2",278460,"90035764-1","BIODIESEL B7 (RETAIL)",4519,4201,5186,5268,5395,2832,6152,NA,15463,26389,26333,16358,2732,NA
"1934",90035764,"JOINTECH ENTERPRISE","EAST2",278460,"90035764-2","BIODIESEL B7 (RETAIL)",4520,4200,5186,5267,5394,2831,6151,NA,23573,26608,16246,16000,16072,NA
"1935",90035764,"JOINTECH ENTERPRISE","EAST2",278460,"90035764-4","PRIMAX 95",2828,3052,3411,3432,3832,4091,3459,NA,14030,24750,18057,11230,11077,NA
"1936",90035764,"JOINTECH ENTERPRISE","EAST2",278460,"90035764-3","PRIMAX 95",2827,3052,3411,3432,3832,4091,3460,NA,18471,17753,17753,17463,10071,NA
"1937",90035843,"SERUAN MESRA ENTERPRISE","NORTH2",92820,"90035843-3","PRIMAX 97",400,400,700,400,550,600,380,5700,15700,15300,14500,14000,13000,NA
"1938",90035843,"SERUAN MESRA ENTERPRISE","NORTH2",92820,"90035843-1","BIODIESEL B7 (RETAIL)",4500,4500,5000,4000,4000,1800,4500,21100,16750,17750,17050,11900,16000,NA
"1939",90035843,"SERUAN MESRA ENTERPRISE","NORTH2",92820,"90035843-2","PRIMAX 95",3500,3350,3500,2500,3600,3500,3250,25000,18500,18500,20000,16300,13000,NA
"1940",90035843,"SERUAN MESRA ENTERPRISE","NORTH2",92820,"90035843-4","PRIMAX 95",3500,3350,3500,2500,3600,3500,3250,10500,10000,14100,21400,19100,17000,NA
"1941",90035883,"DANISH CEKAL ENTERPRISE","NORTH2",49140,"90035883-2","PRIMAX 95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1942",90035883,"DANISH CEKAL ENTERPRISE","NORTH2",49140,"90035883-3","PRIMAX 95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1943",90035883,"DANISH CEKAL ENTERPRISE","NORTH2",49140,"90035883-4","BIODIESEL B7 (RETAIL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1944",90035883,"DANISH CEKAL ENTERPRISE","NORTH2",49140,"90035883-1","PRIMAX 97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1945",90035906,"Z TWO H ENTERPRISE","CENTR2",128774,"90035906-1","BIODIESEL B7 (RETAIL)",5538,4800,6168,4989,4301,1779,5060,15297,15452,15916,15517,16192,15698,NA
"1946",90035906,"Z TWO H ENTERPRISE","CENTR2",128774,"90035906-4","PRIMAX 95",6385,5816,5684,6260,7502,7277,6065,25610,11799,24276,12727,18402,22974,NA
"1947",90035906,"Z TWO H ENTERPRISE","CENTR2",128774,"90035906-2","PRIMAX 95",6384,5815,5684,6261,7502,7278,6065,12274,15519,6248,18122,18064,742,NA
"1948",90035906,"Z TWO H ENTERPRISE","CENTR2",128774,"90035906-3","PRIMAX 95",6384,5816,5685,6260,7502,7278,6065,716,23519,23519,23519,15270,18579,NA
"1949",90035966,"ANH MART","SOUTH2",120120,"90035966-3","PRIMAX 95",4424,4817,5016,4527,7412,6088,5173,22487,23831,18633,18459,17381,11633,NA
"1950",90035966,"ANH MART","SOUTH2",120120,"90035966-4","PRIMAX 95",4423,4817,5016,4527,7411,6088,5174,18041,14499,21716,22407,22710,22223,NA
"1951",90035966,"ANH MART","SOUTH2",120120,"90035966-5","PRIMAX 97",1033,1245,958,758,1307,1394,948,9138,8191,6921,5965,16232,14784,NA
"1952",90035966,"ANH MART","SOUTH2",120120,"90035966-1","BIODIESEL B7 (RETAIL)",7352,8354,7615,4524,7347,3554,7604,16078,19737,11237,14547,21130,19303,NA
"1953",90035966,"ANH MART","SOUTH2",120120,"90035966-2","PRIMAX 95",4423,4816,5016,4527,7412,6088,5174,24358,24358,24405,18712,19592,16637,NA
"1954",90035991,"POLYSAGE TRADING","SOUTH2",158340,"90035991-1","BIODIESEL B7 (RETAIL)",5000,8000,8500,6000,3500,7500,5500,20000,18000,13500,15000,17500,10500,NA
"1955",90035991,"POLYSAGE TRADING","SOUTH2",158340,"90035991-2","PRIMAX 95",5667,5666,5666,5666,5666,5833,6000,20000,20000,20000,20000,20000,15000,NA
"1956",90035991,"POLYSAGE TRADING","SOUTH2",158340,"90035991-3","PRIMAX 95",5666,5667,5667,5667,5667,5834,6000,20000,20000,20000,20000,20000,15000,NA
"1957",90035991,"POLYSAGE TRADING","SOUTH2",158340,"90035991-4","PRIMAX 95",5667,5667,5667,5667,5667,5833,6000,15000,22000,19000,10000,18000,5000,NA
"1958",90035991,"POLYSAGE TRADING","SOUTH2",158340,"90035991-5","PRIMAX 97",1900,1900,2000,1900,1900,2000,2500,4500,14000,11000,8000,16500,13000,NA
"1959",90036013,"TRIPLE A PETROL SERVICES","EAST1",76440,"90036013-2","PRIMAX 95",6570,6590,6740,6669,6919,6762,6233,6540,16642,13397,17561,9739,17193,NA
"1960",90036013,"TRIPLE A PETROL SERVICES","EAST1",76440,"90036013-1","BIODIESEL B7 (RETAIL)",2774,3049,2849,2231,2730,2865,3277,15999,13129,9574,17469,15282,12567,NA
"1961",90036013,"TRIPLE A PETROL SERVICES","EAST1",76440,"90036013-3","PRIMAX 95",6569,6590,6739,6668,6919,6761,6234,17009,14766,15602,14298,25194,13816,NA
"1962",90036013,"TRIPLE A PETROL SERVICES","EAST1",76440,"90036013-4","PRIMAX 97",571,553,593,563,519,571,620,5184,4513,9320,8427,7834,7215,NA
"1963",90036061,"NF TIDI ENTERPRISE","NORTH1",49140,"90036061-2","PRIMAX 97",739,715,838,852,801,901,746,5434,10087,9468,8657,7509,6588,NA
"1964",90036061,"NF TIDI ENTERPRISE","NORTH1",49140,"90036061-3","PRIMAX 95",3985,3630,4231,4152,4199,4199,4305,21061,21557,22477,14567,14454,10160,NA
"1965",90036061,"NF TIDI ENTERPRISE","NORTH1",49140,"90036061-4","PRIMAX 95",3985,3629,4231,4152,4199,4199,4304,17922,19982,17097,17904,19348,14922,NA
"1966",90036061,"NF TIDI ENTERPRISE","NORTH1",49140,"90036061-1","BIODIESEL B7 (RETAIL)",1650,1623,1609,1055,1160,1160,1215,6997,5172,9050,7862,11794,10640,NA
"1967",90036095,"UMIZ SERVICE STATION","CENTR1",125580,"90036095-1","BIODIESEL B7 (RETAIL)",3590,5379,3737,3316,5021,2530,2518,21579,16398,11964,19262,20435,17008,NA
"1968",90036095,"UMIZ SERVICE STATION","CENTR1",125580,"90036095-2","PRIMAX 97",752,601,482,503,890,712,421,11812,11358,10906,10159,9419,8690,NA
"1969",90036095,"UMIZ SERVICE STATION","CENTR1",125580,"90036095-3","PRIMAX 95",4130,4596,4149,2958,5968,4753,4349,9419,13795,8114,18368,17312,9126,NA
"1970",90036095,"UMIZ SERVICE STATION","CENTR1",125580,"90036095-4","PRIMAX 95",4129,4595,4149,2958,5968,4753,4349,8401,13183,7546,17614,21860,15021,NA
"1971",90036095,"UMIZ SERVICE STATION","CENTR1",125580,"90036095-5","PRIMAX 95",4129,4595,4148,2958,5969,4753,4348,25956,25720,23426,23360,23492,23492,NA
"1972",90036101,"FAYAKUN RESOURCES","EAST2",65520,"90036101-3","PRIMAX 95",NA,2600,2534,2700,3000,3067,2467,NA,NA,12000,12000,18000,19000,NA
"1973",90036101,"FAYAKUN RESOURCES","EAST2",65520,"90036101-4","PRIMAX 95",NA,2600,2533,2700,3000,3066,2466,NA,NA,15000,16000,6000,13000,NA
"1974",90036101,"FAYAKUN RESOURCES","EAST2",65520,"90036101-1","BIODIESEL B7 (RETAIL)",NA,2100,2500,3000,1600,1300,1700,NA,NA,13500,11000,13000,17000,NA
"1975",90036101,"FAYAKUN RESOURCES","EAST2",65520,"90036101-2","PRIMAX 95",NA,2600,2533,2700,3000,3067,2467,NA,NA,20000,11000,12000,11000,NA
"1976",90036109,"AMBANG WARISAN ENTERPRISE","NORTH1",38220,"90036109-1","PRIMAX 95",NA,NA,1414,NA,NA,1791,NA,13000,NA,NA,12772,NA,NA,NA
"1977",90036109,"AMBANG WARISAN ENTERPRISE","NORTH1",38220,"90036109-2","PRIMAX 95",NA,NA,2122,NA,NA,2687,NA,20979,NA,NA,16117,NA,NA,NA
"1978",90036109,"AMBANG WARISAN ENTERPRISE","NORTH1",38220,"90036109-3","BIODIESEL B7 (RETAIL)",NA,NA,731,NA,NA,1421,NA,11023,NA,NA,8711,NA,NA,NA
"1979",90036109,"AMBANG WARISAN ENTERPRISE","NORTH1",38220,"90036109-4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1980",90036126,"STESEN MINYAK YZ","CENTR2",39847,"90036126-1","BIODIESEL B7 (RETAIL)",NA,1323,1417,NA,1103,695,1101,NA,NA,6511,9838,NA,8011,NA
"1981",90036126,"STESEN MINYAK YZ","CENTR2",39847,"90036126-2","PRIMAX 95",NA,6630,6927,NA,8101,4725,8584,NA,NA,15623,27000,NA,17234,NA
"1982",90036126,"STESEN MINYAK YZ","CENTR2",39847,"90036126-3","PRIMAX 97",NA,851,1189,NA,1230,976,1572,NA,NA,14250,13071,NA,10834,NA
"1983",90036126,"STESEN MINYAK YZ","CENTR2",39847,"90036126-4","PRIMAX 95",NA,6629,6928,NA,8100,4725,8584,NA,NA,19223,20525,NA,16321,NA
"1984",90036135,"SAHABAT MESRA ENTERISE","CENTR2",32578,"90036135-4","BIODIESEL B7 (RETAIL)",400,400,400,500,400,500,200,6500,6100,5700,10800,10400,10000,NA
"1985",90036135,"SAHABAT MESRA ENTERISE","CENTR2",32578,"90036135-2","PRIMAX 95",5000,4750,4250,4500,4750,4750,4500,24000,15000,25000,25000,25000,15500,NA
"1986",90036135,"SAHABAT MESRA ENTERISE","CENTR2",32578,"90036135-3","PRIMAX 97",400,750,600,400,800,850,600,10500,10100,9500,8900,8400,7600,NA
"1987",90036135,"SAHABAT MESRA ENTERISE","CENTR2",32578,"90036135-1","PRIMAX 95",5000,4750,4250,4500,4750,4750,4500,8000,18000,15000,17000,19000,19000,NA
"1988",90036156,"IMSANA TRADING","EAST1",16380,"90036156-2","PRIMAX 95",2267,3014,2677,1817,2777,2794,2485,16999,12696,17434,12166,14246,12924,NA
"1989",90036156,"IMSANA TRADING","EAST1",16380,"90036156-5","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990",90036156,"IMSANA TRADING","EAST1",16380,"90036156-1","PRIMAX 95",2266,3013,2677,1818,2777,2794,2485,8541,8541,13955,13867,19299,14823,NA
"1991",90036156,"IMSANA TRADING","EAST1",16380,"90036156-3","PRIMAX 97",79,56,169,104,78,116,216,12746,12671,12373,12373,12223,12298,NA
"1992",90036156,"IMSANA TRADING","EAST1",16380,"90036156-4","BIODIESEL B7 (RETAIL)",843,1230,1136,691,1643,1696,564,12507,11656,10417,9246,8541,6868,NA
"1993",90036177,"KOPERASI KELUARGA NIK SALLEH","EAST1",43680,"90036177-4","PRIMAX 95",5142,4796,4873,4266,6453,4694,5228,18428,14791,11303,19973,22648,18714,NA
"1994",90036177,"KOPERASI KELUARGA NIK SALLEH","EAST1",43680,"90036177-5","PRIMAX 95",5141,4796,4873,4266,6453,4694,5228,18253,10736,3816,18253,23080,14134,NA
"1995",90036177,"KOPERASI KELUARGA NIK SALLEH","EAST1",43680,"90036177-2","PRIMAX 97",1081,859,1213,877,1120,990,961,12733,11656,10585,9244,8665,7396,NA
"1996",90036177,"KOPERASI KELUARGA NIK SALLEH","EAST1",43680,"90036177-3","PRIMAX 95",5141,4796,4872,4266,6453,4694,5228,17593,13641,10740,21042,21309,15966,NA
"1997",90036177,"KOPERASI KELUARGA NIK SALLEH","EAST1",43680,"90036177-1","BIODIESEL B7 (RETAIL)",2203,2265,1732,1058,1602,2146,2046,14284,12119,9639,17129,12588,10728,NA
"1998",90036180,"TITI ESBI ENTERPRISE","SOUTH1",98280,"90036180-1","BIODIESEL B7 (RETAIL)",4063,4399,4021,3673,3471,1983,4410,20243,16276,17211,13329,20356,17122,NA
"1999",90036180,"TITI ESBI ENTERPRISE","SOUTH1",98280,"90036180-3","PRIMAX 95",3774,3130,3909,3906,5142,5171,3494,25499,18048,17090,12983,25829,25829,NA
"2000",90036180,"TITI ESBI ENTERPRISE","SOUTH1",98280,"90036180-4","PRIMAX 95",3773,3130,3909,3905,5142,5170,3493,1270,1270,22745,19127,14780,4481,NA
"2001",90036180,"TITI ESBI ENTERPRISE","SOUTH1",98280,"90036180-2","PRIMAX 97",560,534,412,355,821,1033,811,11865,11346,10669,10405,15227,14778,NA
"2002",90036201,"AL IMAN ENTERPRISE","SOUTH2",81900,"90036201-1","PRIMAX 95",3934,4088,4152,3113,2832,3306,3925,22120,15760,10526,19399,19933,20285,NA
"2003",90036201,"AL IMAN ENTERPRISE","SOUTH2",81900,"90036201-2","PRIMAX 95",3935,4089,4151,3114,2833,3306,3924,7389,16800,13857,12061,5300,21123,NA
"2004",90036201,"AL IMAN ENTERPRISE","SOUTH2",81900,"90036201-3","PRIMAX 97",984,552,728,662,571,835,464,9926,8942,8390,7662,7000,6429,NA
"2005",90036201,"AL IMAN ENTERPRISE","SOUTH2",81900,"90036201-4","BIODIESEL B7 (RETAIL)",5764,6154,6471,7286,6185,5226,6374,19280,13516,7362,16271,8985,13720,NA
"2006",90036225,"FAROZA PETRO ENTERPRISE","SOUTH2",92820,"90036225-1","BIODIESEL B7 (RETAIL)",5174,5520,3957,4753,4216,4781,5546,13089,18835,18775,14818,20985,16769,NA
"2007",90036225,"FAROZA PETRO ENTERPRISE","SOUTH2",92820,"90036225-2","PRIMAX 97",611,540,384,114,897,736,469,7205,6594,6054,5670,16476,15579,NA
"2008",90036225,"FAROZA PETRO ENTERPRISE","SOUTH2",92820,"90036225-3","PRIMAX 95",3051,3294,3176,3070,3701,3469,2920,8930,14296,19958,13757,19125,15352,NA
"2009",90036225,"FAROZA PETRO ENTERPRISE","SOUTH2",92820,"90036225-4","PRIMAX 95",3050,3294,3175,3070,3700,3469,2919,19671,19124,17793,17646,17058,13430,NA
"2010",90036236,"SERI MULIA ENTERPRISE","NORTH2",256620,"90036236-1","BIODIESEL B7 (RETAIL)",NA,8327,9519,8759,6631,3817,6173,23800,NA,11861,8842,21413,17360,NA
"2011",90036236,"SERI MULIA ENTERPRISE","NORTH2",256620,"90036236-3","PRIMAX 95",NA,4020,4466,5905,5808,6556,6144,15444,NA,16657,18880,26777,22014,NA
"2012",90036236,"SERI MULIA ENTERPRISE","NORTH2",256620,"90036236-4","PRIMAX 95",NA,4021,4466,5904,5808,6556,6144,15714,NA,15063,18128,15000,20138,NA
"2013",90036236,"SERI MULIA ENTERPRISE","NORTH2",256620,"90036236-2","BIODIESEL B7 (RETAIL)",NA,8327,9518,8759,6631,3818,6174,19975,NA,11050,11288,6763,8226,NA
"2014",90036236,"SERI MULIA ENTERPRISE","NORTH2",256620,"90036236-5","PRIMAX 95",NA,4020,4465,5904,5807,6555,6145,15742,NA,14523,20138,10373,18368,NA
"2015",90036236,"SERI MULIA ENTERPRISE","NORTH2",256620,"90036236-6","PRIMAX 97",NA,2603,2483,2762,2284,3026,3277,18828,NA,12557,10264,7413,16333,NA
"2016",90036280,"FH INTECH","NORTH1",81900,"90036280-2","PRIMAX 95",3821,3666,3667,3485,4287,5205,4486,11097,26254,16372,15716,18126,26643,NA
"2017",90036280,"FH INTECH","NORTH1",81900,"90036280-1","PRIMAX 95",3820,3665,3667,3484,4288,5205,4487,13431,23960,18099,13665,23585,17307,NA
"2018",90036280,"FH INTECH","NORTH1",81900,"90036280-3","PRIMAX 95",3820,3666,3666,3485,4288,5206,4486,20481,17080,20828,15758,24067,23881,NA
"2019",90036280,"FH INTECH","NORTH1",81900,"90036280-4","PRIMAX 97",660,564,489,652,644,976,690,5636,10099,9846,9130,8491,13207,NA
"2020",90036280,"FH INTECH","NORTH1",81900,"90036280-5","BIODIESEL B7 (RETAIL)",3299,3603,2777,3170,2427,1983,3530,19224,21820,18649,15873,18575,20973,NA
"2021",90036292,"LA PETROLEUM SERVICES","CENTR2",73326,"90036292-3","PRIMAX 97",529,590,568,819,668,NA,NA,10073,8958,8575,7932,7152,6421,NA
"2022",90036292,"LA PETROLEUM SERVICES","CENTR2",73326,"90036292-1","PRIMAX 95",4033,4166,4328,4162,5075,NA,NA,15358,20138,16117,17705,13166,17043,NA
"2023",90036292,"LA PETROLEUM SERVICES","CENTR2",73326,"90036292-2","PRIMAX 95",4033,4166,4328,4163,5075,NA,NA,12138,16529,12599,14212,9883,13136,NA
"2024",90036292,"LA PETROLEUM SERVICES","CENTR2",73326,"90036292-4","PRIMAX 95",4033,4166,4328,4163,5075,NA,NA,21199,22026,17130,17796,13015,18585,NA
"2025",90036292,"LA PETROLEUM SERVICES","CENTR2",73326,"90036292-5","BIODIESEL B7 (RETAIL)",3091,4989,3838,3651,4816,NA,NA,15656,15776,11318,17514,13302,15029,NA
"2026",90036341,"JELAWAT FUEL RESOURCES","EAST1",81900,"90036341-3","PRIMAX 95",4598,4602,4874,4873,5667,4952,4491,8083,24291,20847,26217,23487,12683,NA
"2027",90036341,"JELAWAT FUEL RESOURCES","EAST1",81900,"90036341-4","PRIMAX 95",4599,4602,4873,4873,5667,4953,4491,20717,21378,21440,21515,16628,10243,NA
"2028",90036341,"JELAWAT FUEL RESOURCES","EAST1",81900,"90036341-1","BIODIESEL B7 (RETAIL)",2533,3841,3318,3375,3450,3660,2548,19558,17198,18852,15602,17633,14324,NA
"2029",90036341,"JELAWAT FUEL RESOURCES","EAST1",81900,"90036341-2","PRIMAX 95",4599,4601,4874,4874,5668,4952,4491,17367,19722,23023,15617,20013,19597,NA
"2030",90036385,"JAMALUDDIN NORDIN ENTERPRISE","CENTR2",32206,"90036385-4","PRIMAX 95",5691,5795,5740,5867,6338,6709,5961,23995,24098,7160,22884,22761,10253,NA
"2031",90036385,"JAMALUDDIN NORDIN ENTERPRISE","CENTR2",32206,"90036385-5","BIODIESEL B7 (RETAIL)",1001,1076,983,981,1767,494,1244,9933,8937,7811,6873,5401,9649,NA
"2032",90036385,"JAMALUDDIN NORDIN ENTERPRISE","CENTR2",32206,"90036385-2","PRIMAX 97",2144,1471,1785,2008,2277,2409,2102,17675,15670,14244,12533,10251,7971,NA
"2033",90036385,"JAMALUDDIN NORDIN ENTERPRISE","CENTR2",32206,"90036385-3","PRIMAX 95",5690,5795,5739,5868,6338,6710,5961,5944,21629,21629,4253,25481,25848,NA
"2034",90036385,"JAMALUDDIN NORDIN ENTERPRISE","CENTR2",32206,"90036385-1","PRIMAX 95",5690,5795,5739,5867,6338,6709,5961,21238,10111,9826,20585,13824,24202,NA
"2035",90036436,"PETROMELOR","EAST1",43680,"90036436-1","PRIMAX 95",2149,2032,2230,NA,2708,2455,2074,17793,17793,17793,17793,NA,17793,NA
"2036",90036436,"PETROMELOR","EAST1",43680,"90036436-2","PRIMAX 95",2149,2032,2231,NA,2708,2455,2074,11804,15727,14457,13336,NA,10138,NA
"2037",90036436,"PETROMELOR","EAST1",43680,"90036436-3","PRIMAX 95",2150,2031,2230,NA,2707,2454,2074,7259,13174,8207,13497,NA,13255,NA
"2038",90036436,"PETROMELOR","EAST1",43680,"90036436-4","BIODIESEL B7 (RETAIL)",1773,1952,2086,NA,1399,1944,2628,13335,11642,9710,13174,NA,15805,NA
"2039",90036490,"SRI ANGGERIK ENTERPRISE","CENTR1",76440,"90036490-3","PRIMAX 95",10313,10429,10477,10386,10980,12337,10453,25877,22157,15085,16014,19226,20800,NA
"2040",90036490,"SRI ANGGERIK ENTERPRISE","CENTR1",76440,"90036490-1","PRIMAX 95",10312,10429,10477,10386,10980,12338,10454,18985,20092,13107,14230,17386,15585,NA
"2041",90036490,"SRI ANGGERIK ENTERPRISE","CENTR1",76440,"90036490-2","PRIMAX 95",10313,10429,10477,10387,10980,12338,10453,19485,24282,22760,21685,16520,16480,NA
"2042",90036490,"SRI ANGGERIK ENTERPRISE","CENTR1",76440,"90036490-4","BIODIESEL B7 (RETAIL)",4322,3280,3135,3107,3270,2149,3478,18533,14492,16418,18671,21036,17700,NA
"2043",90036500,"SERI EMBUN JAYA ENTERPRISE","EAST2",180180,"90036500-1","BIODIESEL B7 (RETAIL)",7165,8388,NA,8700,9169,4411,6982,18020,15900,18362,NA,17100,15357,NA
"2044",90036500,"SERI EMBUN JAYA ENTERPRISE","EAST2",180180,"90036500-2","PRIMAX 95",8314,8062,NA,8717,9836,9093,8368,5475,17800,6888,NA,12184,16066,NA
"2045",90036500,"SERI EMBUN JAYA ENTERPRISE","EAST2",180180,"90036500-3","PRIMAX 95",8314,8061,NA,8718,9836,9092,8369,17114,3126,19614,NA,13984,12560,NA
"2046",90036500,"SERI EMBUN JAYA ENTERPRISE","EAST2",180180,"90036500-4","PRIMAX 97",826,874,NA,1164,1244,1297,947,6420,16310,15080,NA,13404,12276,NA
"2047",90036542,"KKAS ENTERPRISE","NORTH1",43680,"90036542-3","PRIMAX 97",375,NA,378,380,481,326,333,12430,11982,NA,11173,10940,10274,NA
"2048",90036542,"KKAS ENTERPRISE","NORTH1",43680,"90036542-4","BIODIESEL B7 (RETAIL)",1774,NA,1755,1851,1868,1836,2039,10403,8629,NA,7836,5822,8753,NA
"2049",90036542,"KKAS ENTERPRISE","NORTH1",43680,"90036542-1","PRIMAX 95",4298,NA,4417,3599,4393,4265,3963,12609,5510,NA,22586,16325,20459,NA
"2050",90036542,"KKAS ENTERPRISE","NORTH1",43680,"90036542-2","PRIMAX 95",4297,NA,4417,3599,4393,4265,3963,19937,18281,NA,3397,1408,23248,NA
"2051",90036552,"ALAN KIMAN ENTERPRISE","NORTH2",120120,"90036552-1","BIODIESEL B7 (RETAIL)",5217,4698,3638,4924,3148,1747,4570,20860,15805,16548,12892,18880,21083,NA
